query_id	num_pedido_normalizado	relevance	origem_julgamento
QF002	BR122017019640	0	presumido
QF002	BR112018076262	0	presumido
QF002	BR102022009612	0	presumido
QF002	BR112022009857	0	presumido
QF002	BR112018005801	0	presumido
QF002	BR102021013714	0	presumido
QF002	BR112019020550	0	presumido
QF002	BR112018003056	0	presumido
QF002	BR112018068883	0	presumido
QF002	BR112016013332	0	presumido
QF002	BR112017025982	0	presumido
QF002	BR112023016404	0	presumido
QF002	BR102017011408	0	presumido
QF002	BR112022021601	0	presumido
QF002	BR112020005503	0	presumido
QF002	BR112022013297	0	presumido
QF002	BR112022023995	0	presumido
QF002	BR202020013596	0	presumido
QF002	BR112022010842	0	presumido
QF002	BR102014020266	0	presumido
QF002	BR112023018313	0	presumido
QF002	BR102022007285	0	presumido
QF002	BR112019001648	0	presumido
QF002	BR112023018092	0	presumido
QF002	BR112020011703	0	presumido
QF002	BR112022020079	0	presumido
QF002	BR122017010763	0	presumido
QF002	BR112017009357	0	presumido
QF002	BR112015009241	0	presumido
QF002	BR112023019764	0	presumido
QF002	BR112019005680	0	presumido
QF002	BR122022020015	0	presumido
QF002	BR112022017298	0	presumido
QF002	BR112023020700	0	presumido
QF002	BR112018016451	0	presumido
QF002	BR112022015740	0	presumido
QF002	BR102022009711	0	presumido
QF002	BR112015000267	0	presumido
QF002	BR102017011990	0	presumido
QF002	BR202017018653	0	presumido
QF002	BR0619840	0	presumido
QF002	BR112023014238	0	presumido
QF002	BR112022007557	0	presumido
QF002	BR102017020810	0	presumido
QF002	BR112023017040	0	presumido
QF002	BR112022016739	0	presumido
QF002	BR112022021721	0	presumido
QF002	BR112022010067	0	presumido
QF002	BR112022014182	0	presumido
QF002	BR112018016666	0	presumido
QF002	BR202021004375	0	presumido
QF002	BR102021014564	0	presumido
QF002	BR112022016181	0	presumido
QF002	BR112022023888	0	presumido
QF002	BR112020008459	0	presumido
QF002	BR202022008848	0	presumido
QF002	BR102022021334	0	presumido
QF002	BR102021013693	0	presumido
QF002	BR202021010924	0	presumido
QF002	BR112015008347	1	julgado
QF002	BR112022020905	0	presumido
QF002	BR112019003993	0	presumido
QF002	BR202017015064	0	presumido
QF002	BR112022014949	0	presumido
QF002	BR112019000307	0	presumido
QF002	BR102021013335	0	presumido
QF002	BR112022015825	0	presumido
QF002	BR112016025287	0	presumido
QF002	BR112020000747	0	presumido
QF002	BR112022010064	0	presumido
QF002	BR112023014598	0	presumido
QF002	BR112022008710	0	presumido
QF002	BR102018070685	0	presumido
QF002	BR112022020563	0	presumido
QF002	BR112022024612	0	presumido
QF002	BR112023004303	0	presumido
QF002	BR102022018856	0	presumido
QF002	BR112014010028	0	presumido
QF002	BR112017000910	0	presumido
QF002	BR102021019838	0	presumido
QF002	BR112022015862	0	presumido
QF002	BR102022020574	0	presumido
QF002	BR112022023047	0	presumido
QF002	BR112023016226	0	presumido
QF002	BR112023002603	0	presumido
QF002	BR112023012932	2	julgado
QF002	BR112017012945	0	presumido
QF002	BR102021000057	0	presumido
QF002	BR112018006058	0	presumido
QF002	BR112023018758	0	presumido
QF002	BR202022005804	0	presumido
QF002	BR112018001173	0	presumido
QF002	BR112021008183	0	presumido
QF002	BR112020006486	0	presumido
QF002	BR112017019812	0	presumido
QF002	BR122020006607	0	presumido
QF002	BR112022023219	0	presumido
QF002	BR112023022260	0	presumido
QF002	BR112020013023	0	presumido
QF002	BR112019022497	0	presumido
QF002	BR102023004868	0	presumido
QF002	BR202022007457	0	presumido
QF002	BR102019007395	0	presumido
QF002	BR112022022484	0	presumido
QF002	BR102021014363	0	presumido
QF002	BR102020026775	0	presumido
QF002	BR102014024155	0	presumido
QF002	BR102021013552	0	presumido
QF002	BR112019026615	0	presumido
QF002	BR112012032317	0	presumido
QF002	BR112016017893	3	julgado
QF002	BR122013020551	0	presumido
QF002	BR112018069095	0	presumido
QF002	BR122020000172	0	presumido
QF002	BR102018071844	0	presumido
QF002	BR112023018145	0	presumido
QF002	BR112020008844	0	presumido
QF002	BR112023019559	0	presumido
QF002	BR112019024688	0	presumido
QF002	BR112022026261	0	presumido
QF002	BR112022008872	0	presumido
QF002	BR112022013969	0	presumido
QF002	BR112017024329	0	presumido
QF002	BR102017015382	0	presumido
QF002	BR202018017320	0	presumido
QF002	BR112017021458	0	presumido
QF002	BR122022015241	0	presumido
QF002	BR102018012662	0	presumido
QF002	BR112022009388	0	presumido
QF002	BR112022006866	0	presumido
QF002	BR112019010705	0	presumido
QF002	BR102016002632	0	presumido
QF002	BR112022016544	0	presumido
QF002	BR102019013472	0	presumido
QF002	BR112018007509	0	presumido
QF002	BR112022022910	0	presumido
QF002	BR112014025989	0	presumido
QF002	BR102022005610	0	presumido
QF002	BR112022011427	0	presumido
QF002	BR102015005067	0	presumido
QF002	BR112022008763	0	presumido
QF002	BR112022022431	0	presumido
QF002	BR112019001545	0	presumido
QF002	BR112020004551	0	presumido
QF002	BR112018006660	0	presumido
QF002	BR112023013908	0	presumido
QF002	BR122023023563	0	presumido
QF002	BR112021010839	0	presumido
QF002	BR112023019339	0	presumido
QF002	BR112018073619	0	presumido
QF002	BR112019004085	0	presumido
QF002	BR112023022284	0	presumido
QF002	BR112016011664	0	presumido
QF002	BR112023021366	0	presumido
QF002	BR112017013244	0	presumido
QF002	BR112022020803	0	presumido
QF002	BR112023001698	0	presumido
QF002	BR112018067370	0	presumido
QF002	BR112023000410	0	presumido
QF002	BR112023004430	0	presumido
QF002	BR102021012721	0	presumido
QF002	BR102022012852	0	presumido
QF002	BR112023021094	0	presumido
QF002	BR112014021148	0	presumido
QF002	BR112014031394	0	presumido
QF002	BR112019018762	0	presumido
QF002	BR112018008785	0	presumido
QF002	BR112012031342	0	julgado
QF002	BR112016009555	0	presumido
QF002	BR112017017026	0	presumido
QF002	BR112022025170	0	presumido
QF002	BR0619595	1	julgado
QF002	BR112023000203	0	presumido
QF002	BR112019008064	0	presumido
QF002	BR112016024641	0	presumido
QF002	BR112022009518	1	julgado
QF002	BR122021000920	0	presumido
QF002	BR202021001275	0	presumido
QF002	BR102023005314	0	presumido
QF002	BR112015022945	0	presumido
QF002	BR112014010630	0	presumido
QF002	BR112022012218	0	presumido
QF002	BR112022024835	0	presumido
QF002	BR102017003456	0	presumido
QF002	BR112015019286	0	presumido
QF002	BR112023002398	0	presumido
QF002	BR112019010305	0	presumido
QF002	BR112022022170	0	presumido
QF002	BR112017003054	0	presumido
QF002	BR112020002655	0	presumido
QF002	BR112015030412	0	presumido
QF002	BR112018015141	0	presumido
QF002	BR102021014465	0	presumido
QF002	BR102017025123	0	presumido
QF002	BR112022021860	0	presumido
QF002	BR122022015729	0	presumido
QF002	BR112016001076	0	presumido
QF002	BR112023000135	0	presumido
QF002	BR112018014726	0	presumido
QF002	BR112022007101	0	presumido
QF002	BR112022018311	0	presumido
QF002	BR112022025651	0	presumido
QF002	BR112015018118	0	presumido
QF002	BR102018071413	0	presumido
QF002	BR112017006228	0	presumido
QF002	BR112022012334	0	presumido
QF002	BR112022013124	0	presumido
QF002	BR112018001601	0	presumido
QF002	BR112018074570	0	presumido
QF002	BR112021023806	0	presumido
QF002	BR112018016320	0	presumido
QF002	BR112017000089	0	presumido
QF002	BR112023002925	0	presumido
QF002	BR112021026094	0	presumido
QF002	BR112017028535	0	presumido
QF002	BR202021002117	0	presumido
QF002	BR112018012721	0	presumido
QF002	BR112023013313	0	presumido
QF002	BR112016018800	0	presumido
QF002	BR102017013895	0	presumido
QF002	BR112014017509	0	presumido
QF002	BR112016013623	0	presumido
QF002	BR112019012520	0	presumido
QF002	BR122020004104	0	presumido
QF002	BR112022024814	0	presumido
QF002	BR112016021663	0	presumido
QF002	BR112019002838	0	presumido
QF002	BR102013028068	0	presumido
QF002	BR122019026701	0	presumido
QF002	BR112023017800	0	presumido
QF002	BR122020007729	0	presumido
QF002	BR112023003365	0	presumido
QF002	BR122016024992	0	presumido
QF002	BR112022018105	0	presumido
QF002	BR112020021822	0	julgado
QF002	BR112019021401	0	presumido
QF002	BR112022020390	0	presumido
QF002	BR112018010875	0	presumido
QF002	BR102021009716	0	presumido
QF002	BR102016023266	0	presumido
QF002	BR112022010920	0	presumido
QF002	BR112022016286	0	presumido
QF002	BR102021012711	0	presumido
QF002	BR112019008434	0	presumido
QF002	BR112012008195	0	presumido
QF002	BR112017025218	0	presumido
QF002	BR112020011729	0	presumido
QF002	BR102016022807	0	presumido
QF002	BR202022007657	0	presumido
QF002	BR112022016237	0	presumido
QF002	BR112019020746	0	presumido
QF002	BR112018003822	0	presumido
QF002	BR112022011000	0	presumido
QF002	BR102022025738	0	presumido
QF002	BR102014004402	0	presumido
QF002	BR102019006941	0	presumido
QF002	BR112023018519	0	presumido
QF002	BR112022009977	0	presumido
QF002	BR122022019343	0	presumido
QF002	BR112014032056	0	presumido
QF002	BR112020009399	0	presumido
QF002	BR112022014358	0	presumido
QF002	BR112018074732	0	presumido
QF002	BR202021002865	0	presumido
QF002	BR112015023481	0	presumido
QF002	BR112022007644	0	presumido
QF002	BR122022017521	0	presumido
QF002	BR102015016489	0	presumido
QF002	BR112020011203	0	presumido
QF002	BR102022013331	0	presumido
QF002	BR112022012090	0	presumido
QF002	BR1014572	0	presumido
QF002	BR112022003188	0	presumido
QF002	BR112022013004	0	presumido
QF002	BR102022025048	0	presumido
QF002	BR112022020830	0	presumido
QF002	BR112019012726	0	presumido
QF002	BR112018002777	0	presumido
QF002	BR112022013356	0	presumido
QF002	BR112015026240	0	presumido
QF002	BR112018072148	0	presumido
QF002	BR112022021543	0	presumido
QF002	BR112022013680	0	presumido
QF002	BR112017008629	0	presumido
QF002	BR112023001187	0	presumido
QF002	BR112019025621	0	presumido
QF002	BR202017023942	0	presumido
QF002	BR112019005485	0	presumido
QF002	BR112022020278	0	presumido
QF002	BR202022009554	0	presumido
QF002	BR112018002057	0	presumido
QF002	BR112018000273	0	presumido
QF002	BR112022020083	0	presumido
QF002	BR202018008652	0	presumido
QF002	BR112016009494	0	presumido
QF002	BR0811140	0	presumido
QF002	BR112023013658	0	presumido
QF002	BR112017016883	1	julgado
QF002	BR112022014530	0	presumido
QF002	BR102016004486	0	presumido
QF002	BR0911429	0	presumido
QF002	BR112023001635	0	presumido
QF002	BR112022013452	0	presumido
QF002	BR112023019592	0	presumido
QF002	BR112012018232	0	presumido
QF002	BR112023005536	0	presumido
QF002	BR202023011612	0	presumido
QF002	BR112019003654	0	presumido
QF002	BR112019012879	0	presumido
QF002	BR202021019744	0	presumido
QF002	BR102014017835	0	presumido
QF002	BR112019006417	0	presumido
QF002	BR112022007948	0	presumido
QF002	BR112017023129	0	presumido
QF002	BR112023003362	0	presumido
QF002	BR112021023832	0	presumido
QF002	BR202017016822	0	presumido
QF002	BR112022011646	0	presumido
QF002	BR102015025992	0	presumido
QF002	BR112022005756	0	presumido
QF002	BR112023019609	0	presumido
QF002	BR112022023214	0	presumido
QF002	BR112014031223	0	presumido
QF002	BR112018073010	0	presumido
QF002	BR102017023103	0	presumido
QF002	BR112022027124	0	presumido
QF002	BR112018067581	0	presumido
QF002	BR0720691	0	presumido
QF002	BR102018016489	0	presumido
QF002	BR112023002792	0	presumido
QF002	BR112016013463	0	presumido
QF002	BR112022007115	0	presumido
QF002	BR112016020841	0	presumido
QF002	BR112018067318	0	presumido
QF002	BR112015005285	0	presumido
QF002	BR112023019263	0	presumido
QF002	BR112017018439	0	presumido
QF002	BR112014015106	0	presumido
QF002	BR102021024153	0	presumido
QF002	BR0814659	0	presumido
QF002	BR112022025004	0	presumido
QF002	BR112017028226	0	presumido
QF002	BR102023004268	0	presumido
QF002	BR112022026524	0	presumido
QF002	BR112019023732	0	presumido
QF002	BR112016023155	0	presumido
QF002	BR202022009870	0	presumido
QF002	BR112015025910	0	presumido
QF002	BR112014001800	0	presumido
QF002	BR202022010431	0	presumido
QF002	BR112017005927	0	presumido
QF002	BR112022007318	0	presumido
QF002	BR122018074319	0	presumido
QF002	BR112018006760	0	presumido
QF002	BR112022011709	0	presumido
QF002	BR112015001615	0	presumido
QF002	BR112014032106	0	presumido
QG001	BR102021015972	0	presumido
QG001	BR102017006907	0	presumido
QG001	BR112017027227	0	presumido
QG001	BR102017006908	0	presumido
QG001	BR102022009813	0	presumido
QG001	BR112023015733	2	julgado
QG001	BR112023020093	0	presumido
QG001	BR102023003710	0	julgado
QG001	BR112023019112	0	julgado
QG001	BR102022006685	0	presumido
QG001	BR102017007133	0	presumido
QG001	BR112018005833	0	julgado
QG001	BR112023008845	0	presumido
QG001	BR112023018206	0	presumido
QG001	BR112017008759	1	julgado
QG001	BR112016027534	1	julgado
QG001	BR112023005981	1	julgado
QG001	BR102015008336	0	presumido
QG001	BR102017014720	0	julgado
QG001	BR112018068264	0	julgado
QG001	BR112019025160	0	presumido
QG001	BR112023002087	1	julgado
QG001	BR112019019417	0	presumido
QG001	BR112013011240	0	presumido
QG001	BR112016007771	0	julgado
QG001	BR112017007271	1	julgado
QG001	BR112023002330	1	julgado
QG001	BR112019012882	0	presumido
QG001	BR112023000757	0	presumido
QG001	BR202021004757	0	presumido
QG001	BR112019015881	0	presumido
QG001	BR112022026205	0	presumido
QG001	BR112018004742	0	presumido
QG001	BR202021016819	0	presumido
QG001	BR112020010856	0	presumido
QG001	BR112023001445	3	julgado
QG001	BR112023001241	0	presumido
QG001	BR112015030282	0	presumido
QG001	BR102018013293	0	presumido
QG001	BR102021015593	0	presumido
QG001	BR112022026738	0	presumido
QG001	BR112022025105	0	presumido
QG001	BR112022025627	0	presumido
QG001	BR102017008470	0	presumido
QG001	BR102018009266	0	presumido
QG001	BR102017020557	0	presumido
QG001	BR112022025206	0	presumido
QG001	BR112022024930	0	presumido
QG001	BR112019001900	3	julgado
QG001	BR112022023987	0	presumido
QG001	BR112022023066	1	julgado
QG001	BR112022002391	0	presumido
QG001	BR112022021765	0	presumido
QG001	BR112022022477	0	julgado
QG001	BR112017010297	0	presumido
QG001	BR112022021190	2	julgado
QG001	BR112017002263	0	julgado
QG001	BR112015006983	0	julgado
QG001	BR112012020489	2	julgado
QG001	BR102021008211	0	presumido
QG001	BR112022018116	2	julgado
QG001	BR102021006986	0	presumido
QG001	BR112022017328	0	julgado
QG001	BR112017016833	0	presumido
QG001	BR112022016394	1	julgado
QG001	BR112015006716	1	julgado
QG001	BR112022013755	0	julgado
QG001	BR112022014006	0	presumido
QG001	BR102021006014	0	presumido
QG001	BR112022015851	0	presumido
QG001	BR122020017793	1	julgado
QG001	BR112022005351	0	presumido
QG001	BR112018076607	0	presumido
QG001	BR102021004721	0	presumido
QG001	BR112022014889	0	presumido
QG001	BR102016027731	0	presumido
QG001	BR112022014398	0	presumido
QG001	BR102022003618	0	presumido
QG001	BR112022010069	0	presumido
QG001	BR112022011302	1	julgado
QG001	BR112016013744	0	presumido
QG001	BR112022012013	2	julgado
QG001	BR112022010663	0	presumido
QG001	BR112022009672	0	presumido
QG001	BR112022009716	0	presumido
QG001	BR112022001045	0	presumido
QG001	BR112022007719	0	presumido
QG001	BR112022007976	3	julgado
QG001	BR112022006898	0	presumido
QG001	BR112015018520	1	julgado
QG001	BR112019014435	0	presumido
QG001	BR112022011295	0	presumido
QG001	BR112022026317	0	presumido
QG001	BR112018074135	0	presumido
QG001	BR102022010427	0	presumido
QG001	BR112017015378	0	presumido
QG001	BR112018076847	0	presumido
QG001	BR112022020018	0	presumido
QG001	BR202022008595	0	presumido
QG001	BR112022025162	0	presumido
QG001	BR112018068002	0	presumido
QG001	BR102017026638	0	presumido
QG001	BR112018006289	0	presumido
QG001	BR112020000143	0	presumido
QG001	BR112013002631	0	presumido
QG001	BR102017017288	0	presumido
QG001	BR102021012709	0	presumido
QG001	BR112022009465	0	presumido
QG001	BR112023000098	0	presumido
QG001	BR122020022205	0	presumido
QG001	BR112019001019	0	presumido
QG001	BR112016003873	0	presumido
QG001	BR112015015984	0	presumido
QG001	BR112020016531	0	presumido
QG001	BR112017028539	0	presumido
QG001	BR112016002571	0	presumido
QG001	BR112020006964	0	presumido
QG001	BR202017021263	0	presumido
QG001	BR112022019284	0	presumido
QG001	BR202018071916	0	presumido
QG001	BR112018075318	0	presumido
QG001	BR112019007571	0	presumido
QG001	BR112023001056	1	julgado
QG001	BR112015002605	0	presumido
QG001	BR112016024986	0	presumido
QG001	BR112017023201	0	presumido
QG001	BR112023021452	0	presumido
QG001	BR112023017667	0	presumido
QG001	BR102017010999	0	presumido
QG001	BR112023022437	0	presumido
QG001	BR122020015290	0	presumido
QG001	BR102021006452	0	presumido
QG001	BR112017017348	0	presumido
QG001	BR102013024013	0	presumido
QG001	BR112017016392	0	presumido
QG001	BR112020016424	0	presumido
QG001	BR112022017772	0	presumido
QG001	BR112022007353	0	presumido
QG001	BR112022014507	0	presumido
QG001	BR112018070814	0	presumido
QG001	BR102021018410	0	presumido
QG001	BR102017026766	0	presumido
QG001	BR112016023275	0	presumido
QG001	BR112023013287	0	presumido
QG001	BR112015007968	0	presumido
QG001	BR112023020821	0	presumido
QG001	BR122021014249	0	presumido
QG001	BR112019011002	0	presumido
QG001	BR202021002228	0	presumido
QG001	BR112022018476	0	presumido
QG001	BR0920002	0	presumido
QG001	BR112018000160	0	presumido
QG001	BR112022020434	0	presumido
QG001	BR122021005436	0	presumido
QG001	BR112013012245	0	presumido
QG001	BR112019026496	0	presumido
QG001	BR0619023	0	presumido
QG001	BR112022016044	0	presumido
QG001	BR112016021603	0	presumido
QG001	BR102021011533	0	presumido
QG001	BR112023020655	0	presumido
QG001	BR112023017011	0	presumido
QG001	BR112019020066	0	presumido
QG001	BR102012010953	0	presumido
QG001	BR102020026994	0	presumido
QG001	BR202021005289	0	presumido
QG001	BR112018006383	0	presumido
QG001	BR102018013279	0	presumido
QG001	BR102019006476	0	presumido
QG001	BR112019015805	0	presumido
QG001	BR112022023232	0	presumido
QG001	BR112019021969	0	presumido
QG001	BR112016020489	0	presumido
QG001	BR112013006783	0	julgado
QG001	BR102021021656	0	presumido
QG001	BR102020008284	0	presumido
QG001	BR112017022417	0	presumido
QG001	BR112023000626	0	presumido
QG001	BR102023004448	0	presumido
QG001	BR112019001187	0	presumido
QG001	BR112018008355	0	presumido
QG001	BR102016013953	0	presumido
QG001	BR112022016949	0	presumido
QG001	BR112022012388	0	presumido
QG001	BR202021018922	0	presumido
QG001	BR112015012213	0	presumido
QG001	BR102021017541	0	presumido
QG001	BR112022007193	0	presumido
QG001	BR112020001094	0	presumido
QG001	BR112018015519	0	presumido
QG001	BR112022020468	0	presumido
QG001	BR112017014632	0	presumido
QG001	BR112022013150	0	presumido
QG001	BR102022014806	0	presumido
QG001	BR112023016298	0	presumido
QG001	BR112021002565	0	presumido
QG001	BR112019011545	0	presumido
QG001	BR102022015347	0	presumido
QG001	BR112019018954	0	presumido
QG001	BR112018014357	0	presumido
QG001	BR112022010435	0	presumido
QG001	BR0618947	0	presumido
QG001	BR112022016193	0	presumido
QG001	BR112023019689	0	presumido
QG001	BR112019020827	0	presumido
QG001	BR202020020495	0	presumido
QG001	BR112018005625	0	presumido
QG001	BR112021004906	0	presumido
QG001	BR112020010687	0	presumido
QG001	BR112018068851	0	presumido
QG001	BR112018016098	0	presumido
QG001	BR112019018783	0	presumido
QG001	BR112020001577	0	presumido
QG001	BR102022009313	0	presumido
QG001	BR202021021096	0	presumido
QG001	BR112022012943	0	presumido
QG001	BR102022006731	0	presumido
QG001	BR112022024920	0	presumido
QG001	BR112019007948	0	presumido
QG001	BR112021004700	0	presumido
QG001	BR122022013454	0	presumido
QG001	BR122021004512	0	presumido
QG001	BR202022011100	0	presumido
QG001	BR202022007077	0	presumido
QG001	BR112022008056	0	presumido
QG001	BR112022008342	0	presumido
QG001	BR112016012417	0	presumido
QG001	BR112019005340	0	presumido
QG001	BR112022023818	0	presumido
QG001	BR112016017419	0	presumido
QG001	BR112022009001	0	presumido
QG001	BR112016025164	0	presumido
QG001	BR112022012808	0	presumido
QG001	BR112023000283	0	presumido
QG001	BR112022017210	0	presumido
QG001	BR1105526	0	presumido
QG001	BR112022026699	0	presumido
QG001	BR112022021845	0	presumido
QG001	BR112023021682	0	presumido
QG001	BR112022018657	0	presumido
QG001	BR202019015700	0	presumido
QG001	BR112022021897	0	presumido
QG001	BR102021014173	0	presumido
QG001	BR112013014458	0	presumido
QG001	BR102019023509	0	presumido
QG001	BR112018069923	0	presumido
QG001	BR112018006347	0	presumido
QG001	BR102021014359	0	presumido
QG001	BR102021026609	0	presumido
QG001	BR112019011970	0	presumido
QG001	BR102016029205	0	presumido
QG001	BR0911306	0	presumido
QG001	BR102016003900	0	presumido
QG001	BR102014023779	0	presumido
QG001	BR112019026051	0	presumido
QG001	BR112023020254	0	presumido
QG001	BR112019001514	0	presumido
QG001	BR112019012961	0	presumido
QG001	BR112016025022	0	presumido
QG001	BR112022011041	0	presumido
QG001	BR112016003165	0	presumido
QG001	BR102021002255	0	presumido
QG001	BR112023001932	0	presumido
QG001	BR102021025289	0	presumido
QG001	BR112022010020	0	presumido
QG001	BR102021021043	0	presumido
QG001	BR112022010682	0	presumido
QG001	BR112014021959	0	presumido
QG001	BR112020021641	0	presumido
QG001	BR112020019570	0	presumido
QG001	BR102021015852	0	presumido
QG001	BR112020023949	0	presumido
QG001	BR112022014951	0	presumido
QG001	BR112018000088	0	presumido
QG001	BR112021000060	0	presumido
QG001	BR112021026697	0	presumido
QG001	BR122020017853	0	presumido
QG001	BR112018006382	0	presumido
QG001	BR112023020242	0	julgado
QG001	BR102023004731	0	presumido
QG001	BR112017027385	0	presumido
QG001	BR112015007326	0	presumido
QG001	BR102022017579	0	presumido
QG001	BR102022010405	0	presumido
QG001	BR112021023200	0	presumido
QG001	BR112020020976	0	presumido
QG001	BR112022022815	0	presumido
QG001	BR112023000297	0	presumido
QG001	BR112022010264	0	presumido
QG001	BR112021017703	0	presumido
QG001	BR112017003558	0	presumido
QG001	BR202017016924	0	presumido
QG001	BR112022006482	0	presumido
QG001	BR112022018068	0	presumido
QG001	BR112016021735	0	presumido
QG001	BR112022015632	1	julgado
QG001	BR102023007435	0	presumido
QG001	BR112015024271	0	presumido
QG001	BR112023000264	0	presumido
QG001	BR112017026928	0	presumido
QG001	BR112012002411	0	presumido
QG001	BR112016024959	0	presumido
QG001	BR112015021269	0	presumido
QG001	BR112021022612	0	presumido
QG001	BR112022003157	0	presumido
QG001	BR112023019512	0	presumido
QG001	BR102021014811	0	presumido
QG001	BR112017021823	0	presumido
QG001	BR112023002387	0	presumido
QG001	BR212018000144	0	presumido
QG001	BR112018006040	0	presumido
QG001	BR112022020143	0	presumido
QG001	BR112016023322	0	presumido
QG001	BR112018015973	0	presumido
QG001	BR122021021494	0	presumido
QG001	BR112017025541	0	presumido
QG001	BR112017012429	0	presumido
QG001	BR112023000574	0	presumido
QG001	BR112017010415	0	presumido
QG001	BR112021004133	0	presumido
QG001	BR112020024304	0	presumido
QG001	BR102015018193	0	presumido
QG001	BR0611826	0	presumido
QG001	BR112023002505	0	presumido
QG001	BR102021018902	0	presumido
QG001	BR112017024469	0	presumido
QG001	BR112022021080	0	presumido
QG001	BR202016027239	0	presumido
QG001	BR112023017619	0	presumido
QG001	BR112018071211	0	presumido
QG001	BR112022011738	0	presumido
QG001	BR102022019371	0	presumido
QG001	BR112022020214	0	presumido
QG001	BR112022025705	0	presumido
QG001	BR112013008767	0	presumido
QG001	BR112018014428	0	presumido
QG001	BR112019012699	0	presumido
QG001	BR102021016950	0	presumido
QG001	BR112012019904	0	presumido
QG001	BR112013032380	0	presumido
QG001	BR112016003751	0	presumido
QG001	BR112017020671	0	presumido
QG001	BR112023014825	0	presumido
QG001	BR202021006800	0	presumido
QG001	BR102017022777	0	presumido
QG001	BR112023019158	0	presumido
QG001	BR112021001779	0	presumido
QG001	BR102014032982	0	presumido
QG001	BR112023004203	0	presumido
QG001	BR112022009337	0	presumido
QG001	BR112022018389	0	presumido
QG001	BR112022026598	0	presumido
QG001	BR112022018339	0	presumido
QG001	BR112023004347	0	presumido
QG001	BR112019025132	0	presumido
QG001	BR112016013152	0	presumido
QG001	BR102018005090	0	presumido
QG001	BR112023000040	0	presumido
QG001	BR112021009133	0	presumido
QG001	BR102021017361	0	presumido
QG001	BR112018006315	0	presumido
QG001	BR112022014645	0	presumido
QG001	BR102013020299	0	presumido
QG001	BR112021008686	0	presumido
QG001	BR202018069490	0	presumido
QG001	BR112016020866	0	presumido
QG001	BR102014029486	0	presumido
QG001	BR112020000632	0	presumido
QG001	BR102018075217	0	presumido
QG001	BR112023020867	0	presumido
QG001	BR112022008007	0	presumido
QG001	BR112022008294	0	presumido
QG001	BR112014001600	0	presumido
QG001	BR112022018094	0	presumido
QG001	BR112016026973	0	presumido
QG001	BR112023018065	0	presumido
QG001	BR112022023009	0	presumido
QG001	BR112019027272	0	presumido
QG001	BR112023021346	0	presumido
QG001	BR112021024989	0	presumido
QG001	BR112017013682	0	presumido
QG001	BR112022011244	0	presumido
QG001	BR112022026774	0	presumido
QG001	BR112023018780	0	presumido
QG001	BR112017017712	0	presumido
QG001	BR112022026496	0	presumido
QG001	BR112018076743	0	presumido
QG001	BR112022026596	0	presumido
QG001	BR112022024660	0	presumido
QG001	BR112020025031	0	presumido
QG001	BR202018077249	0	presumido
QG001	BR112022014320	0	presumido
QG001	BR112023019133	0	presumido
QG001	BR102014020518	0	presumido
QG001	BR202021009031	0	presumido
QG001	BR112015000404	0	presumido
QG001	BR112017016340	0	presumido
QG001	BR112022007443	0	presumido
QG001	BR112018014224	0	presumido
QG001	BR112022019245	0	presumido
QG001	BR112023015250	0	presumido
QG001	BR112016026459	0	presumido
QG001	BR102018071112	0	presumido
QG001	BR102018013856	0	presumido
QG001	BR112019013261	0	presumido
QG001	BR102017019797	0	presumido
QG001	BR112022016426	0	presumido
QG001	BR202022013927	0	presumido
QG001	BR112019017674	0	presumido
QG001	BR112022025437	0	presumido
QG001	BR112018001591	0	presumido
QG001	BR112023004525	0	presumido
QG001	BR112022006100	0	presumido
QG001	BR0814394	0	presumido
QG001	BR112017023493	0	presumido
QG001	BR112015026210	0	presumido
QG001	BR122014004140	0	presumido
QG001	BR112022018421	0	presumido
QG001	BR112019017551	0	presumido
QG001	BR112023006162	0	presumido
QG001	BR112023000823	0	presumido
QG001	BR122021023418	0	presumido
QG001	BR112022012691	0	presumido
QG001	BR112023016800	0	presumido
QG001	BR112022007805	0	presumido
QG001	BR112018010053	0	presumido
QG001	BR202023010275	0	presumido
QG001	BR102014027759	0	presumido
QG001	BR0909538	0	presumido
QG001	BR112023001061	0	presumido
QG001	BR102016005879	0	presumido
QG001	BR112022010919	0	presumido
QG001	BR112016010358	0	presumido
QG001	BR122022025997	0	presumido
QG001	BR112015029581	0	presumido
QG001	BR112015004135	0	presumido
QG001	BR112022012612	0	presumido
QG001	BR112022014309	0	presumido
QG001	BR102022010177	0	presumido
QG001	BR112016018576	0	presumido
QG001	BR102021002908	0	presumido
QG001	BR112022013620	0	presumido
QG001	BR112020010232	0	presumido
QG001	BR112017000205	0	presumido
QG001	BR102023006452	0	presumido
QG001	BR112022021854	0	presumido
QG001	BR102020026649	0	presumido
QG001	BR112019022357	0	presumido
QG001	BR102014014297	0	presumido
QG001	BR112022025806	0	presumido
QG001	BR112022026463	0	presumido
QG001	BR102012006421	0	presumido
QG001	BR112013012811	0	presumido
QG001	BR112022014235	0	presumido
QG001	BR122022018622	0	presumido
QG001	BR112019020923	0	presumido
QG001	BR112016024438	0	presumido
QG001	BR112017028194	0	presumido
QG001	BR112022012610	0	presumido
QG001	BR112018072417	0	presumido
QG001	BR112016015971	0	presumido
QG001	BR112017014751	0	presumido
QG001	BR112023019511	0	presumido
QG001	BR112020003714	0	presumido
QG001	BR112023021770	0	presumido
